Instance,Algorithm,Gene,Sign,BN_size,ControlSize,Partners,score
T-LGL,optbn[FP],S1P,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,optbn[FP],JAK,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,optbn[FP],JAK,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,optbn[FP],JAK,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('JAK',)",-0.01694915254237288
T-LGL,optbn[FP],LCK,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('LCK',)",-0.01694915254237288
T-LGL,optbn[FP],LCK,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('LCK',)",-0.01694915254237288
T-LGL,optbn[FP],LCK,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('LCK',)",-0.01694915254237288
T-LGL,optbn[FP],LCK,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('LCK',)",-0.01694915254237288
T-LGL,optbn[FP],LCK,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('LCK',)",0.01694915254237288
T-LGL,optbn[FP],LCK,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('LCK',)",-0.01694915254237288
T-LGL,optbn[FP],LCK,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('LCK',)",-0.01694915254237288
T-LGL,optbn[FP],LCK,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('LCK',)",-0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,optbn[FP],PDGF,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,optbn[FP],PDGFR,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,optbn[FP],PI3K,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,optbn[FP],PLCG1,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('RANTES',)",-0.01694915254237288
T-LGL,optbn[FP],RANTES,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,optbn[FP],RAS,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('S1P',)",-0.01694915254237288
T-LGL,optbn[FP],S1P,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('SPHK1',)",-0.01694915254237288
T-LGL,optbn[FP],SPHK1,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,optbn[FP],STAT3,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MCL1,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,optbn[FP],ZAP70,1,60,2,"('MCL1',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,optbn[FP],PDGF,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,optbn[FP],PDGFR,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,optbn[FP],PI3K,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,optbn[FP],PLCG1,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('RANTES',)",-0.01694915254237288
T-LGL,optbn[FP],RANTES,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,optbn[FP],RAS,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('S1P',)",-0.01694915254237288
T-LGL,optbn[FP],S1P,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('SPHK1',)",-0.01694915254237288
T-LGL,optbn[FP],SPHK1,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,optbn[FP],STAT3,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],MEK,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,optbn[FP],ZAP70,1,60,2,"('MEK',)",0.01694915254237288
T-LGL,optbn[FP],NFKB,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,optbn[FP],STAT3,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,optbn[FP],NFKB,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,optbn[FP],PI3K,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('NFKB',)",0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,optbn[FP],NFKB,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('NFKB',)",-0.01694915254237288
T-LGL,optbn[FP],PDGF,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,optbn[FP],PDGF,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,optbn[FP],PDGF,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('PDGF',)",0.01694915254237288
T-LGL,optbn[FP],PDGF,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,optbn[FP],PDGF,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,optbn[FP],PDGF,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('PDGF',)",-0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,optbn[FP],PI3K,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,optbn[FP],PLCG1,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('RANTES',)",-0.01694915254237288
T-LGL,optbn[FP],RANTES,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,optbn[FP],RAS,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,optbn[FP],STAT3,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,optbn[FP],ZAP70,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,optbn[FP],PDGFR,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,optbn[FP],PDGFR,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('PDGFR',)",0.01694915254237288
T-LGL,optbn[FP],PDGFR,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,optbn[FP],PDGFR,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,optbn[FP],PDGFR,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('PDGFR',)",-0.01694915254237288
T-LGL,optbn[FP],PI3K,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,optbn[FP],STAT3,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,optbn[FP],PI3K,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,optbn[FP],PI3K,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,optbn[FP],PI3K,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,optbn[FP],PI3K,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,optbn[FP],PI3K,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,optbn[FP],PI3K,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('PI3K',)",0.01694915254237288
T-LGL,optbn[FP],PI3K,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,optbn[FP],PI3K,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,optbn[FP],PI3K,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('PI3K',)",-0.01694915254237288
T-LGL,optbn[FP],PLCG1,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,optbn[FP],PLCG1,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('PLCG1',)",0.01694915254237288
T-LGL,optbn[FP],PLCG1,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,optbn[FP],PLCG1,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,optbn[FP],PLCG1,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('PLCG1',)",-0.01694915254237288
T-LGL,optbn[FP],RANTES,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('RANTES',)",-0.01694915254237288
T-LGL,optbn[FP],RANTES,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('RANTES',)",-0.01694915254237288
T-LGL,optbn[FP],RANTES,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('RANTES',)",-0.01694915254237288
T-LGL,optbn[FP],RANTES,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('RANTES',)",-0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('S1P',)",-0.01694915254237288
T-LGL,optbn[FP],S1P,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('SPHK1',)",-0.01694915254237288
T-LGL,optbn[FP],SPHK1,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,optbn[FP],STAT3,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,optbn[FP],RAS,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('RAS',)",0.01694915254237288
T-LGL,optbn[FP],RAS,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,optbn[FP],RAS,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,optbn[FP],RAS,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('RAS',)",-0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,optbn[FP],STAT3,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,optbn[FP],ZAP70,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('S1P',)",0.01694915254237288
T-LGL,optbn[FP],S1P,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('S1P',)",-0.01694915254237288
T-LGL,optbn[FP],S1P,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('S1P',)",-0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('TAX',)",0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('TPL2',)",0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SOCS,1,60,2,"('ZAP70',)",0.01694915254237288
T-LGL,optbn[FP],ZAP70,1,60,2,"('SOCS',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,optbn[FP],STAT3,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,optbn[FP],ZAP70,1,60,2,"('SPHK1',)",0.01694915254237288
T-LGL,optbn[FP],SPHK1,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('SPHK1',)",-0.01694915254237288
T-LGL,optbn[FP],SPHK1,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('SPHK1',)",-0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('TBET',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,optbn[FP],ZAP70,1,60,2,"('STAT3',)",0.01694915254237288
T-LGL,optbn[FP],STAT3,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('STAT3',)",-0.01694915254237288
T-LGL,optbn[FP],TAX,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('TAX',)",-0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('TPL2',)",-0.01694915254237288
T-LGL,optbn[FP],TPL2,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],TBET,0,60,2,"('ZAP70',)",-0.01694915254237288
T-LGL,optbn[FP],ZAP70,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[FP],A20,0,60,-1,(),0.0
T-LGL,optbn[FP],A20,1,60,-1,(),0.0
T-LGL,optbn[FP],Apoptosis,0,60,-1,(),0.0
T-LGL,optbn[FP],BID,0,60,-1,(),0.0
T-LGL,optbn[FP],BclxL,0,60,-1,(),0.0
T-LGL,optbn[FP],BclxL,1,60,-1,(),0.0
T-LGL,optbn[FP],CD45,0,60,-1,(),0.0
T-LGL,optbn[FP],CREB,0,60,-1,(),0.0
T-LGL,optbn[FP],CREB,1,60,-1,(),0.0
T-LGL,optbn[FP],CTLA4,0,60,-1,(),0.0
T-LGL,optbn[FP],CTLA4,1,60,-1,(),0.0
T-LGL,optbn[FP],Caspase,0,60,-1,(),0.0
T-LGL,optbn[FP],Ceramide,0,60,-1,(),0.0
T-LGL,optbn[FP],Cytoskeleton_signaling,0,60,-1,(),0.0
T-LGL,optbn[FP],Cytoskeleton_signaling,1,60,-1,(),0.0
T-LGL,optbn[FP],DISC,0,60,-1,(),0.0
T-LGL,optbn[FP],ERK,1,60,-1,(),0.0
T-LGL,optbn[FP],FLIP,0,60,-1,(),0.0
T-LGL,optbn[FP],FLIP,1,60,-1,(),0.0
T-LGL,optbn[FP],FYN,1,60,-1,(),0.0
T-LGL,optbn[FP],Fas,0,60,-1,(),0.0
T-LGL,optbn[FP],Fas,1,60,-1,(),0.0
T-LGL,optbn[FP],FasL,0,60,-1,(),0.0
T-LGL,optbn[FP],FasL,1,60,-1,(),0.0
T-LGL,optbn[FP],FasT,0,60,-1,(),0.0
T-LGL,optbn[FP],GAP,0,60,-1,(),0.0
T-LGL,optbn[FP],GPCR,0,60,-1,(),0.0
T-LGL,optbn[FP],GPCR,1,60,-1,(),0.0
T-LGL,optbn[FP],GRB2,0,60,-1,(),0.0
T-LGL,optbn[FP],GZMB,0,60,-1,(),0.0
T-LGL,optbn[FP],IAP,0,60,-1,(),0.0
T-LGL,optbn[FP],IAP,1,60,-1,(),0.0
T-LGL,optbn[FP],IFNG,0,60,-1,(),0.0
T-LGL,optbn[FP],IFNGT,0,60,-1,(),0.0
T-LGL,optbn[FP],IFNGT,1,60,-1,(),0.0
T-LGL,optbn[FP],IL15,1,60,-1,(),0.0
T-LGL,optbn[FP],IL2,0,60,-1,(),0.0
T-LGL,optbn[FP],IL2RA,0,60,-1,(),0.0
T-LGL,optbn[FP],IL2RAT,0,60,-1,(),0.0
T-LGL,optbn[FP],LCK,0,60,-1,(),0.0
T-LGL,optbn[FP],MCL1,1,60,-1,(),0.0
T-LGL,optbn[FP],MEK,1,60,-1,(),0.0
T-LGL,optbn[FP],NFAT,0,60,-1,(),0.0
T-LGL,optbn[FP],NFAT,1,60,-1,(),0.0
T-LGL,optbn[FP],P2,0,60,-1,(),0.0
T-LGL,optbn[FP],P2,1,60,-1,(),0.0
T-LGL,optbn[FP],P27,0,60,-1,(),0.0
T-LGL,optbn[FP],P27,1,60,-1,(),0.0
T-LGL,optbn[FP],PDGF,0,60,-1,(),0.0
T-LGL,optbn[FP],PLCG1,0,60,-1,(),0.0
T-LGL,optbn[FP],Proliferation,0,60,-1,(),0.0
T-LGL,optbn[FP],Proliferation,1,60,-1,(),0.0
T-LGL,optbn[FP],RANTES,0,60,-1,(),0.0
T-LGL,optbn[FP],SMAD,0,60,-1,(),0.0
T-LGL,optbn[FP],SMAD,1,60,-1,(),0.0
T-LGL,optbn[FP],SOCS,0,60,-1,(),0.0
T-LGL,optbn[FP],Stimuli,0,60,-1,(),0.0
T-LGL,optbn[FP],Stimuli2,0,60,-1,(),0.0
T-LGL,optbn[FP],Stimuli2,1,60,-1,(),0.0
T-LGL,optbn[FP],TAX,0,60,-1,(),0.0
T-LGL,optbn[FP],TCR,0,60,-1,(),0.0
T-LGL,optbn[FP],TNF,0,60,-1,(),0.0
T-LGL,optbn[FP],TPL2,0,60,-1,(),0.0
T-LGL,optbn[FP],TRADD,0,60,-1,(),0.0
T-LGL,optbn[FP],ZAP70,0,60,-1,(),0.0
T-LGL,optbn[FP],sFas,0,60,-1,(),0.0
T-LGL,optbn[FP],sFas,1,60,-1,(),0.0
T-LGL,optbn[SA],Apoptosis,1,60,1,(),1.0
T-LGL,optbn[SA],Caspase,1,60,1,(),1.0
T-LGL,optbn[SA],DISC,1,60,1,(),1.0
T-LGL,optbn[SA],BID,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,optbn[SA],GZMB,1,60,2,"('BID',)",0.01694915254237288
T-LGL,optbn[SA],BID,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,optbn[SA],JAK,1,60,2,"('BID',)",0.01694915254237288
T-LGL,optbn[SA],BID,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[SA],TBET,1,60,2,"('BID',)",0.01694915254237288
T-LGL,optbn[SA],BID,1,60,2,"('TRADD',)",0.01694915254237288
T-LGL,optbn[SA],TRADD,1,60,2,"('BID',)",0.01694915254237288
T-LGL,optbn[SA],CD45,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,optbn[SA],GZMB,1,60,2,"('CD45',)",0.01694915254237288
T-LGL,optbn[SA],CD45,1,60,2,"('TBET',)",0.01694915254237288
T-LGL,optbn[SA],TBET,1,60,2,"('CD45',)",0.01694915254237288
T-LGL,optbn[SA],Ceramide,1,60,2,"('FasT',)",0.01694915254237288
T-LGL,optbn[SA],FasT,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,optbn[SA],Ceramide,1,60,2,"('GRB2',)",0.01694915254237288
T-LGL,optbn[SA],GRB2,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,optbn[SA],Ceramide,1,60,2,"('GZMB',)",0.01694915254237288
T-LGL,optbn[SA],GZMB,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,optbn[SA],Ceramide,1,60,2,"('IL2RB',)",0.01694915254237288
T-LGL,optbn[SA],IL2RB,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,optbn[SA],Ceramide,1,60,2,"('JAK',)",0.01694915254237288
T-LGL,optbn[SA],JAK,1,60,2,"('Ceramide',)",0.01694915254237288
T-LGL,optbn[SA],Ceramide,1,60,2,"('NFKB',)",0.01694915254237288
