Instance,Algorithm,Gene,Sign,BN_size,score
A3_T-LGL,optbn[SA],BclxL,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],BclxL,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],CD45,0,60,0.03265634132086499
A3_T-LGL,optbn[SA],CD45,1,60,0.04690239625949737
A3_T-LGL,optbn[SA],CREB,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],CREB,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],CTLA4,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],CTLA4,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],Caspase,0,60,0.02432787843366452
A3_T-LGL,optbn[SA],Caspase,1,60,1.0
A3_T-LGL,optbn[SA],Ceramide,0,60,0.031560490940970194
A3_T-LGL,optbn[SA],Ceramide,1,60,0.1695645821157218
A3_T-LGL,optbn[SA],Cytoskeleton_signaling,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],Cytoskeleton_signaling,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],DISC,0,60,0.02432787843366452
A3_T-LGL,optbn[SA],DISC,1,60,1.0
A3_T-LGL,optbn[SA],ERK,0,60,0.05420806545879603
A3_T-LGL,optbn[SA],ERK,1,60,0.03258328462887201
A3_T-LGL,optbn[SA],FLIP,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],FLIP,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],FYN,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],FYN,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],Fas,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],Fas,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],FasL,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],FasL,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],FasT,0,60,0.03272939801285798
A3_T-LGL,optbn[SA],FasT,1,60,0.04003506721215663
A3_T-LGL,optbn[SA],GAP,0,60,0.03258328462887201
A3_T-LGL,optbn[SA],GAP,1,60,0.05420806545879603
A3_T-LGL,optbn[SA],GPCR,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],GPCR,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],GRB2,0,60,0.032510227936879015
A3_T-LGL,optbn[SA],GRB2,1,60,0.06253652834599649
A3_T-LGL,optbn[SA],GZMB,0,60,0.03134132086499123
A3_T-LGL,optbn[SA],GZMB,1,60,0.19491525423728814
A3_T-LGL,optbn[SA],IAP,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],IAP,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],IFNG,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],IFNG,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],IFNGT,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],IFNGT,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],IL15,0,60,0.05420806545879603
A3_T-LGL,optbn[SA],IL15,1,60,0.03258328462887201
A3_T-LGL,optbn[SA],IL2,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],IL2,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],IL2RA,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],IL2RA,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],IL2RAT,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],IL2RAT,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],IL2RB,0,60,0.054135008766803036
A3_T-LGL,optbn[SA],IL2RB,1,60,0.039815897136177676
A3_T-LGL,optbn[SA],IL2RBT,0,60,0.05420806545879603
A3_T-LGL,optbn[SA],IL2RBT,1,60,0.03258328462887201
A3_T-LGL,optbn[SA],JAK,0,60,0.04573348918760958
A3_T-LGL,optbn[SA],JAK,1,60,0.1613822326125073
A3_T-LGL,optbn[SA],LCK,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],LCK,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],MCL1,0,60,0.05420806545879603
A3_T-LGL,optbn[SA],MCL1,1,60,0.03258328462887201
A3_T-LGL,optbn[SA],MEK,0,60,0.05420806545879603
A3_T-LGL,optbn[SA],MEK,1,60,0.03258328462887201
A3_T-LGL,optbn[SA],NFAT,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],NFAT,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],NFKB,0,60,0.05391583869082408
A3_T-LGL,optbn[SA],NFKB,1,60,0.06231735827001753
A3_T-LGL,optbn[SA],P2,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],P2,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],P27,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],P27,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],PDGF,0,60,0.03258328462887201
A3_T-LGL,optbn[SA],PDGF,1,60,0.05493863237872589
A3_T-LGL,optbn[SA],PDGFR,0,60,0.1276300409117475
A3_T-LGL,optbn[SA],PDGFR,1,60,0.05406195207481005
A3_T-LGL,optbn[SA],PI3K,0,60,0.05391583869082408
A3_T-LGL,optbn[SA],PI3K,1,60,0.06231735827001753
A3_T-LGL,optbn[SA],PLCG1,0,60,0.032510227936879015
A3_T-LGL,optbn[SA],PLCG1,1,60,0.06253652834599649
A3_T-LGL,optbn[SA],Proliferation,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],Proliferation,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],RANTES,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],RANTES,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],RAS,0,60,0.05391583869082408
A3_T-LGL,optbn[SA],RAS,1,60,0.06231735827001753
A3_T-LGL,optbn[SA],S1P,0,60,0.14428696668614846
A3_T-LGL,optbn[SA],S1P,1,60,0.03901227352425482
A3_T-LGL,optbn[SA],SMAD,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],SMAD,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],SOCS,0,60,0.03265634132086499
A3_T-LGL,optbn[SA],SOCS,1,60,0.04690239625949737
A3_T-LGL,optbn[SA],SPHK1,0,60,0.14436002337814144
A3_T-LGL,optbn[SA],SPHK1,1,60,0.03177966101694915
A3_T-LGL,optbn[SA],STAT3,0,60,0.05391583869082408
A3_T-LGL,optbn[SA],STAT3,1,60,0.06231735827001753
A3_T-LGL,optbn[SA],Stimuli,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],Stimuli,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],Stimuli2,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],Stimuli2,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],TAX,0,60,0.032510227936879015
A3_T-LGL,optbn[SA],TAX,1,60,0.06253652834599649
A3_T-LGL,optbn[SA],TBET,0,60,0.03842781998831093
A3_T-LGL,optbn[SA],TBET,1,60,0.1864406779661017
A3_T-LGL,optbn[SA],TCR,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],TCR,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],TNF,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],TNF,1,60,0.032802454704850964
A3_T-LGL,optbn[SA],TPL2,0,60,0.032510227936879015
A3_T-LGL,optbn[SA],TPL2,1,60,0.06253652834599649
A3_T-LGL,optbn[SA],TRADD,0,60,0.03272939801285798
A3_T-LGL,optbn[SA],TRADD,1,60,0.04098480420806546
A3_T-LGL,optbn[SA],ZAP70,0,60,0.032510227936879015
A3_T-LGL,optbn[SA],ZAP70,1,60,0.06253652834599649
A3_T-LGL,optbn[SA],sFas,0,60,0.032802454704850964
A3_T-LGL,optbn[SA],sFas,1,60,0.032802454704850964
A4_TumorInvasion,ActoNet,AKT1,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,AKT1,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,AKT2,0,32,0.001075268817204301
A4_TumorInvasion,ActoNet,AKT2,1,32,0.0967741935483871
A4_TumorInvasion,ActoNet,Apoptosis,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,Apoptosis,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,CDH1,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,CDH1,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,CDH2,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,CDH2,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,CTNNB1,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,CTNNB1,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,CellCycleArrest,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,CellCycleArrest,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,DKK1,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,DKK1,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,DNAdamage,0,32,0.01827956989247312
A4_TumorInvasion,ActoNet,DNAdamage,1,32,0.0024193548387096775
A4_TumorInvasion,ActoNet,ECMicroenv,0,32,0.002150537634408602
A4_TumorInvasion,ActoNet,ECMicroenv,1,32,0.03306451612903226
A4_TumorInvasion,ActoNet,EMT,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,EMT,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,ERK,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,ERK,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,GrowthFactor,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,GrowthFactor,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,Invasion,0,32,0.0024193548387096775
A4_TumorInvasion,ActoNet,Invasion,1,32,0.017204301075268817
A4_TumorInvasion,ActoNet,Metastasis,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,Metastasis,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,Migration,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,Migration,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,NICD,0,32,0.0016129032258064516
A4_TumorInvasion,ActoNet,NICD,1,32,0.06478494623655914
A4_TumorInvasion,ActoNet,SMAD,0,32,0.0024193548387096775
A4_TumorInvasion,ActoNet,SMAD,1,32,0.017204301075268817
A4_TumorInvasion,ActoNet,SNAI1,0,32,0.017204301075268817
A4_TumorInvasion,ActoNet,SNAI1,1,32,0.0024193548387096775
A4_TumorInvasion,ActoNet,SNAI2,0,32,0.0024193548387096775
A4_TumorInvasion,ActoNet,SNAI2,1,32,0.017741935483870968
A4_TumorInvasion,ActoNet,TGFbeta,0,32,0.0024193548387096775
A4_TumorInvasion,ActoNet,TGFbeta,1,32,0.017204301075268817
A4_TumorInvasion,ActoNet,TWIST1,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,TWIST1,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,VIM,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,VIM,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,ZEB1,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,ZEB1,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,ZEB2,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,ZEB2,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,miR200,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,miR200,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,miR203,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,miR203,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,miR34,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,miR34,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,p21,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,p21,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,p53,0,32,0.017741935483870968
A4_TumorInvasion,ActoNet,p53,1,32,0.0024193548387096775
A4_TumorInvasion,ActoNet,p63,0,32,0.002688172043010753
A4_TumorInvasion,ActoNet,p63,1,32,0.002688172043010753
A4_TumorInvasion,ActoNet,p73,0,32,0.0024193548387096775
A4_TumorInvasion,ActoNet,p73,1,32,0.017741935483870968
A4_TumorInvasion,BoNesis[FP],AKT1,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],AKT1,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],AKT2,0,32,0.001075268817204301
A4_TumorInvasion,BoNesis[FP],AKT2,1,32,0.0967741935483871
A4_TumorInvasion,BoNesis[FP],Apoptosis,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],Apoptosis,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],CDH1,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],CDH1,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],CDH2,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],CDH2,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],CTNNB1,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],CTNNB1,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],CellCycleArrest,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],CellCycleArrest,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],DKK1,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],DKK1,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],DNAdamage,0,32,0.01827956989247312
A4_TumorInvasion,BoNesis[FP],DNAdamage,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[FP],ECMicroenv,0,32,0.002150537634408602
A4_TumorInvasion,BoNesis[FP],ECMicroenv,1,32,0.03306451612903226
A4_TumorInvasion,BoNesis[FP],EMT,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],EMT,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],ERK,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],ERK,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],GrowthFactor,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],GrowthFactor,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],Invasion,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[FP],Invasion,1,32,0.017204301075268817
A4_TumorInvasion,BoNesis[FP],Metastasis,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],Metastasis,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],Migration,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],Migration,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],NICD,0,32,0.0016129032258064516
A4_TumorInvasion,BoNesis[FP],NICD,1,32,0.06478494623655914
A4_TumorInvasion,BoNesis[FP],SMAD,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[FP],SMAD,1,32,0.017204301075268817
A4_TumorInvasion,BoNesis[FP],SNAI1,0,32,0.017204301075268817
A4_TumorInvasion,BoNesis[FP],SNAI1,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[FP],SNAI2,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[FP],SNAI2,1,32,0.017741935483870968
A4_TumorInvasion,BoNesis[FP],TGFbeta,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[FP],TGFbeta,1,32,0.017204301075268817
A4_TumorInvasion,BoNesis[FP],TWIST1,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],TWIST1,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],VIM,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],VIM,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],ZEB1,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],ZEB1,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],ZEB2,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],ZEB2,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],miR200,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],miR200,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],miR203,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],miR203,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],miR34,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],miR34,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],p21,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],p21,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],p53,0,32,0.017741935483870968
A4_TumorInvasion,BoNesis[FP],p53,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[FP],p63,0,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],p63,1,32,0.002688172043010753
A4_TumorInvasion,BoNesis[FP],p73,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[FP],p73,1,32,0.017741935483870968
A4_TumorInvasion,BoNesis[MTS],AKT1,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],AKT1,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],AKT2,0,32,0.001075268817204301
A4_TumorInvasion,BoNesis[MTS],AKT2,1,32,0.08064516129032258
A4_TumorInvasion,BoNesis[MTS],Apoptosis,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],Apoptosis,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],CDH1,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],CDH1,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],CDH2,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],CDH2,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],CTNNB1,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],CTNNB1,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],CellCycleArrest,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],CellCycleArrest,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],DKK1,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],DKK1,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],DNAdamage,0,32,0.01801075268817204
A4_TumorInvasion,BoNesis[MTS],DNAdamage,1,32,0.002150537634408602
A4_TumorInvasion,BoNesis[MTS],ECMicroenv,0,32,0.0018817204301075268
A4_TumorInvasion,BoNesis[MTS],ECMicroenv,1,32,0.03306451612903226
A4_TumorInvasion,BoNesis[MTS],EMT,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],EMT,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],ERK,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],ERK,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],GrowthFactor,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],GrowthFactor,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],Invasion,0,32,0.002150537634408602
A4_TumorInvasion,BoNesis[MTS],Invasion,1,32,0.017204301075268817
A4_TumorInvasion,BoNesis[MTS],Metastasis,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],Metastasis,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],Migration,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],Migration,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],NICD,0,32,0.0013440860215053765
A4_TumorInvasion,BoNesis[MTS],NICD,1,32,0.06478494623655914
A4_TumorInvasion,BoNesis[MTS],SMAD,0,32,0.002150537634408602
A4_TumorInvasion,BoNesis[MTS],SMAD,1,32,0.017204301075268817
A4_TumorInvasion,BoNesis[MTS],SNAI1,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],SNAI1,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],SNAI2,0,32,0.002150537634408602
A4_TumorInvasion,BoNesis[MTS],SNAI2,1,32,0.01747311827956989
A4_TumorInvasion,BoNesis[MTS],TGFbeta,0,32,0.002150537634408602
A4_TumorInvasion,BoNesis[MTS],TGFbeta,1,32,0.017204301075268817
A4_TumorInvasion,BoNesis[MTS],TWIST1,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],TWIST1,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],VIM,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],VIM,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],ZEB1,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],ZEB1,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],ZEB2,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],ZEB2,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],miR200,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],miR200,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],miR203,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],miR203,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],miR34,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],miR34,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],p21,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],p21,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],p53,0,32,0.01747311827956989
A4_TumorInvasion,BoNesis[MTS],p53,1,32,0.002150537634408602
A4_TumorInvasion,BoNesis[MTS],p63,0,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],p63,1,32,0.0024193548387096775
A4_TumorInvasion,BoNesis[MTS],p73,0,32,0.002150537634408602
A4_TumorInvasion,BoNesis[MTS],p73,1,32,0.01747311827956989
A4_TumorInvasion,CABEAN[ITC],AKT1,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],AKT1,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],AKT2,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],AKT2,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],Apoptosis,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],Apoptosis,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],CDH1,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],CDH1,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],CDH2,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],CDH2,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],CTNNB1,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],CTNNB1,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],CellCycleArrest,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],CellCycleArrest,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],DKK1,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],DKK1,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],DNAdamage,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],DNAdamage,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],ECMicroenv,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],ECMicroenv,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],EMT,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],EMT,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],ERK,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],ERK,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],GrowthFactor,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],GrowthFactor,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],Invasion,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],Invasion,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],Metastasis,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],Metastasis,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],Migration,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],Migration,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],NICD,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],NICD,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],SMAD,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],SMAD,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],SNAI1,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],SNAI1,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],SNAI2,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],SNAI2,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],TGFbeta,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],TGFbeta,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],TWIST1,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],TWIST1,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],VIM,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],VIM,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],ZEB1,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],ZEB1,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],ZEB2,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],ZEB2,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],miR200,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],miR200,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],miR203,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],miR203,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],miR34,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],miR34,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],p21,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],p21,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],p53,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],p53,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],p63,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],p63,1,32,0.0
A4_TumorInvasion,CABEAN[ITC],p73,0,32,0.0
A4_TumorInvasion,CABEAN[ITC],p73,1,32,0.0
A4_TumorInvasion,CABEAN[PTC],AKT1,0,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],AKT1,1,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],AKT2,0,32,0.00026881720430107527
A4_TumorInvasion,CABEAN[PTC],AKT2,1,32,0.016129032258064516
A4_TumorInvasion,CABEAN[PTC],Apoptosis,0,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],Apoptosis,1,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],CDH1,0,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],CDH1,1,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],CDH2,0,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],CDH2,1,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],CTNNB1,0,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],CTNNB1,1,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],CellCycleArrest,0,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],CellCycleArrest,1,32,0.0005376344086021505
A4_TumorInvasion,CABEAN[PTC],DKK1,0,32,0.0005376344086021505
